,supermercado,categoria,subcategoria,nombre,cantidad,unidad,url_historico,id
1414,alcampo,Leche,Entera Semi Desnatada,L.r. Leche Semidesnatada 6 X,1,l,https://super.facua.org/alcampo/leche/lr-leche-semidesnatada-6-x-1-l/,1414
1415,alcampo,Leche,Entera Semi Desnatada,"La Colmenareña Leche De Vaca, Entera, Fresca Y Pasteurizada",1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-de-vaca-entera-fresca-y-pasteurizada-1-l/,1415
1416,alcampo,Leche,Entera Semi Desnatada,"La Colmenareña Leche De Vaca, Semidesnatada, Fresca Y Pasteurizada",1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-de-vaca-semidesnatada-fresca-y-pasteurizada-1-l/,1416
1417,alcampo,Leche,Entera Semi Desnatada,La Colmenareña Leche Desnatada 6,1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-desnatada-6-x-1l/,1417
1418,alcampo,Leche,Entera Semi Desnatada,La Colmenareña Leche Entera 6,1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-entera-6-x-1l/,1418
1419,alcampo,Leche,Entera Semi Desnatada,La Colmenareña Leche Entera Fresca,1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-entera-fresca-1-l/,1419
1420,alcampo,Leche,Entera Semi Desnatada,La Colmenareña Leche,1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-semidesnatada-1l/,1420
1421,alcampo,Leche,Entera Semi Desnatada,La Colmenareña Leche Semidesnatada 6 X,1,l,https://super.facua.org/alcampo/leche/la-colmenarena-leche-semidesnatada-6-x-1-l/,1421
1422,alcampo,Leche,Entera Semi Desnatada,"Laban Leche Fresca Parcialmente Desnatada, Pasteurizada Y Con Fermentos Lácticos",1,l,https://super.facua.org/alcampo/leche/laban-leche-fresca-parcialmente-desnatada-pasteurizada-y-con-fermentos-lacticos-1-l/,1422
1423,alcampo,Leche,Entera Semi Desnatada,"Larsa Leche Entera De Vaca De Pastoreo, 100% Gallega Pastoreo 6 X",1,l,https://super.facua.org/alcampo/leche/larsa-leche-entera-de-vaca-de-pastoreo-100-gallega-pastoreo-6-x-1-l/,1423
1424,alcampo,Leche,Entera Semi Desnatada,Lauki Leche Desnatada (0% Materia Grasa) De Vaca De Origen 100% Español,1,l,https://super.facua.org/alcampo/leche/lauki-leche-desnatada-0-materia-grasa-de-vaca-de-origen-100-espanol-1-l/,1424
1425,alcampo,Leche,Entera Semi Desnatada,"Lauki Leche Desnatada (0% Materia Grasa) De Vaca, De Origen 100% Español 6",1,l,https://super.facua.org/alcampo/leche/lauki-leche-desnatada-0-materia-grasa-de-vaca-de-origen-100-espanol-6-x-1l/,1425
1426,alcampo,Leche,Entera Semi Desnatada,Lauki Leche Entera De Vaca,1,l,https://super.facua.org/alcampo/leche/lauki-leche-entera-de-vaca-1-l/,1426
1427,alcampo,Leche,Entera Semi Desnatada,"Lauki Leche Entera De Vaca, De Origen 100% Español 6",1,l,https://super.facua.org/alcampo/leche/lauki-leche-entera-de-vaca-de-origen-100-espanol-6-x-1l/,1427
1428,alcampo,Leche,Entera Semi Desnatada,"Lauki Leche Semidesnatada De Vaca, De Origen 100%",1,l,https://super.facua.org/alcampo/leche/lauki-leche-semidesnatada-de-vaca-de-origen-100-espanol-1l/,1428
1429,alcampo,Leche,Entera Semi Desnatada,"Lauki Leche Semidesnatada De Vaca, De Origen 100% Español 6",1,l,https://super.facua.org/alcampo/leche/lauki-leche-semidesnatada-de-vaca-de-origen-100-espanol-6-x-1l/,1429
1430,alcampo,Leche,Entera Semi Desnatada,Leche Entera Fresca Hacendado,1,l,https://super.facua.org/alcampo/leche/celta-leche-semidesnatada-de-vaca-con-bienestar-animal-garantizado-4-x-15-l/,1430
1431,alcampo,Leche,Entera Semi Desnatada,Möntbelle Leche Fresca De Cabra,750,ml,https://super.facua.org/alcampo/leche/mntbelle-leche-fresca-de-cabra-750-ml-/,1431
1432,alcampo,Leche,Entera Semi Desnatada,Möntbelle Leche Fresca De Oveja,750,ml,https://super.facua.org/alcampo/leche/mntbelle-leche-fresca-de-oveja-750-ml/,1432
1433,alcampo,Leche,Entera Semi Desnatada,"Pascual Leche De Vaca Desnatada, De Bienestar Animal Garantizado 6 X",1.5,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-desnatada-de-bienestar-animal-garantizado-6-x-15-l/,1433
1434,alcampo,Leche,Entera Semi Desnatada,"Pascual Leche De Vaca Desnatada, De Bienestar Animal Garantizado",1.5,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-desnatada-de-bienestar-animal-garantizado-15-l/,1434
1435,alcampo,Leche,Entera Semi Desnatada,Pascual Leche De Vaca Entera,1,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-entera-1-l/,1435
1436,alcampo,Leche,Entera Semi Desnatada,Pascual Leche De Vaca Entera 6 X,1,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-entera-6-x-1-l/,1436
1437,alcampo,Leche,Entera Semi Desnatada,"Pascual Leche De Vaca Entera, De Bienestar Animal Garantizado",1.5,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-entera-de-bienestar-animal-garantizado-15-l/,1437
1438,alcampo,Leche,Entera Semi Desnatada,"Pascual Leche De Vaca Entera, De Bienestar Animal Garantizado 6 X",1.5,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-entera-de-bienestar-animal-garantizado-6-x-15-l/,1438
1439,alcampo,Leche,Entera Semi Desnatada,Pascual Leche De Vaca Semidesnatada,1,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-semidesnatada-1-l/,1439
1440,alcampo,Leche,Entera Semi Desnatada,Pascual Leche De Vaca Semidesnatada 6 X,1,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-semidesnatada-6-x-1-l/,1440
1441,alcampo,Leche,Entera Semi Desnatada,"Pascual Leche De Vaca Semidesnatada, De Bienestar Animal Garantizado",1.5,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-semidesnatada-de-bienestar-animal-garantizado-15-l/,1441
1442,alcampo,Leche,Entera Semi Desnatada,"Pascual Leche De Vaca Semidesnatada, De Bienestar Animal Garantizado 6 X",1.5,l,https://super.facua.org/alcampo/leche/pascual-leche-de-vaca-semidesnatada-de-bienestar-animal-garantizado-6-x-15-l/,1442
1443,alcampo,Leche,Entera Semi Desnatada,Pascual Leche Desnatada 0% Materia Grasa 6,1,l,https://super.facua.org/alcampo/leche/pascual-leche-desnatada-0-materia-grasa-6-x-1l/,1443
1444,alcampo,Leche,Entera Semi Desnatada,Pascual Leche Desnatada,1,l,https://super.facua.org/alcampo/leche/pascual-leche-desnatada-1-l/,1444
1445,alcampo,Leche,Entera Semi Desnatada,Pascual Leche Entera De Vaca,1,l,https://super.facua.org/alcampo/leche/pascual-leche-entera-de-vaca-1-l/,1445
1446,alcampo,Leche,Entera Semi Desnatada,Pascual Leche Entera Procedente De Animales Con Bienestar Garantizado,1,l,https://super.facua.org/alcampo/leche/pascual-leche-entera-procedente-de-animales-con-bienestar-garantizado-6x-1l/,1446
1447,alcampo,Leche,Entera Semi Desnatada,Pascual Leche Semidesnatada,1,l,https://super.facua.org/alcampo/leche/pascual-leche-semidesnatada-1-l/,1447
1448,alcampo,Leche,Entera Semi Desnatada,Pascual Leche Semidesnatada Procedente De Animales Con Bienestar Garantizado 6,1,l,https://super.facua.org/alcampo/leche/pascual-leche-semidesnatada-procedente-de-animales-con-bienestar-garantizado-6-x-1l/,1448
1449,alcampo,Leche,Entera Semi Desnatada,Président Leche Desnatada De Vaca De Origen 100% Español 6 X,1,l,https://super.facua.org/alcampo/leche/president-leche-desnatada-de-vaca-de-origen-100-espanol-6-x-1-l/,1449
1450,alcampo,Leche,Entera Semi Desnatada,Président Leche Desnatada De Vaca De Origen 100% Español 6 X,1.5,l,https://super.facua.org/alcampo/leche/president-leche-desnatada-de-vaca-de-origen-100-espanol-6-x-15-l/,1450
1451,alcampo,Leche,Entera Semi Desnatada,Président Leche Desnatada De Vaca De Origen 100% Español Selección,1.5,l,https://super.facua.org/alcampo/leche/president-leche-desnatada-de-vaca-de-origen-100-espanol-seleccion-15-l/,1451
1452,alcampo,Leche,Entera Semi Desnatada,Président Leche Desnatada De Vaca De Origen 100% Española,1,l,https://super.facua.org/alcampo/leche/president-leche-desnatada-de-vaca-de-origen-100-espanola-1-l/,1452
1453,alcampo,Leche,Entera Semi Desnatada,Président Leche Entera De Vaca De Origen 100% Español 6 X,1,l,https://super.facua.org/alcampo/leche/president-leche-entera-de-vaca-de-origen-100-espanol-6-x-1-l/,1453
1454,alcampo,Leche,Entera Semi Desnatada,Président Leche Entera De Vaca De Origen 100% Español 6 X,1.5,l,https://super.facua.org/alcampo/leche/president-leche-entera-de-vaca-de-origen-100-espanol-6-x-15-l/,1454
1455,alcampo,Leche,Entera Semi Desnatada,Président Leche Entera De Vaca De Origen 100% Española,1,l,https://super.facua.org/alcampo/leche/president-leche-entera-de-vaca-de-origen-100-espanola-1-l/,1455
1456,alcampo,Leche,Entera Semi Desnatada,"Président Leche Entera De Vaca, De Origen 100% Español Selección",1.5,l,https://super.facua.org/alcampo/leche/president-leche-entera-de-vaca-de-origen-100-espanol-seleccion-15-l/,1456
1457,alcampo,Leche,Entera Semi Desnatada,Président Leche Semidesnatada De Vaca De Origen 100% Español,1,l,https://super.facua.org/alcampo/leche/president-leche-semidesnatada-de-vaca-de-origen-100-espanol-1-l/,1457
1458,alcampo,Leche,Entera Semi Desnatada,Président Leche Semidesnatada De Vaca De Origen 100% Español 6 X,1,l,https://super.facua.org/alcampo/leche/president-leche-semidesnatada-de-vaca-de-origen-100-espanol-6-x-1-l/,1458
1459,alcampo,Leche,Entera Semi Desnatada,Président Leche Semidesnatada De Vaca De Origen 100% Español 6 X,1.5,l,https://super.facua.org/alcampo/leche/president-leche-semidesnatada-de-vaca-de-origen-100-espanol-6-x-15-l/,1459
1460,alcampo,Leche,Entera Semi Desnatada,Président Leche Semidesnatada De Vaca De Origen 100% Español Selección,1.5,l,https://super.facua.org/alcampo/leche/president-leche-semidesnatada-de-vaca-de-origen-100-espanol-seleccion-15-l/,1460
1461,alcampo,Leche,Entera Semi Desnatada,Priégola Leche Entera Fresca,1,l,https://super.facua.org/alcampo/leche/priegola-leche-entera-fresca-1-l/,1461
1462,alcampo,Leche,Entera Semi Desnatada,Priégola Leche Semidesnatada Fresca Sin Lactosa,1,l,https://super.facua.org/alcampo/leche/priegola-leche-semidesnatada-fresca-sin-lactosa-1-l/,1462
1463,alcampo,Leche,Entera Semi Desnatada,"Puleva Bebida Láctea Con Extractos Vegetales Y Triptófano, Sin Lactosa, Buenas Noches 1",,,https://super.facua.org/alcampo/leche/puleva-bebida-lactea-con-extractos-vegetales-y-triptofano-sin-lactosa-buenas-noches-1-x6-l/,1463
1464,alcampo,Leche,Entera Semi Desnatada,Puleva Eco Leche Entera,1,l,https://super.facua.org/alcampo/leche/puleva-eco-leche-entera-1-l/,1464
1465,alcampo,Leche,Entera Semi Desnatada,Puleva Eco Leche Desnatada,1,l,https://super.facua.org/alcampo/leche/puleva-eco-leche-desnatada-1-l/,1465
1466,alcampo,Leche,Entera Semi Desnatada,Puleva Eco Leche Desnatada Pack De 6 Uds X,1,l,https://super.facua.org/alcampo/leche/puleva-eco-leche-desnatada-pack-de-6-uds-x-1-l/,1466
1467,alcampo,Leche,Entera Semi Desnatada,Puleva Eco Leche Semidesnatada,1,l,https://super.facua.org/alcampo/leche/puleva-eco-leche-semidesnatada-1-l/,1467
1468,alcampo,Leche,Entera Semi Desnatada,Puleva Ecoleche Entera Pack De 6 Uds X,1,l,https://super.facua.org/alcampo/leche/puleva-ecoleche-entera-pack-de-6-uds-x-1-l/,1468
1469,alcampo,Leche,Entera Semi Desnatada,Puleva Leche De Vaca Desnatada Con Vitaminas A + D,1,l,https://super.facua.org/alcampo/leche/puleva-leche-de-vaca-desnatada-con-vitaminas-a-d-1-l/,1469
1470,alcampo,Leche,Entera Semi Desnatada,Puleva Leche De Vaca Entera Ligera (Sólo 2% De Materia Grasa),1,l,https://super.facua.org/alcampo/leche/puleva-leche-de-vaca-entera-ligera-solo-2-de-materia-grasa-1-l/,1470
1471,alcampo,Leche,Entera Semi Desnatada,Puleva Leche De Vaca Entera Ligera (Sólo 2% De Materia Grasa) 6 X,1,l,https://super.facua.org/alcampo/leche/puleva-leche-de-vaca-entera-ligera-solo-2-de-materia-grasa-6-x-1-l/,1471
1472,alcampo,Leche,Entera Semi Desnatada,Puleva Leche De Vaca Semidesnatada Ligera (Sólo 1% De Materia Grasa),1,l,https://super.facua.org/alcampo/leche/puleva-leche-de-vaca-semidesnatada-ligera-solo-1-de-materia-grasa-1-l/,1472
1473,alcampo,Leche,Entera Semi Desnatada,Puleva Leche Fresca De Vaca Desnatada,1,l,https://super.facua.org/alcampo/leche/puleva-leche-fresca-de-vaca-desnatada-1-l/,1473
1474,alcampo,Leche,Entera Semi Desnatada,Puleva Leche Fresca De Vaca Semidesnatada,1,l,https://super.facua.org/alcampo/leche/puleva-leche-fresca-de-vaca-semidesnatada-1-l/,1474
1475,alcampo,Leche,Entera Semi Desnatada,"Puleva Leche Fresca Entera De Vaca De Pastoreo, De Procedencia 100% Española",1.5,l,https://super.facua.org/alcampo/leche/puleva-leche-fresca-entera-de-vaca-de-pastoreo-de-procedencia-100-espanola-15-l/,1475
1476,alcampo,Leche,Entera Semi Desnatada,Puleva Leche Semidesnatada De Vacas Con Alimentación Ecológica Eco 6 X,1,l,https://super.facua.org/alcampo/leche/puleva-leche-semidesnatada-de-vacas-con-alimentacion-ecologica-eco-6-x-1-l/,1476
1477,alcampo,Leche,Entera Semi Desnatada,"Rio Leche De Vaca Desnatada, De Origen Gallego 6 X",1.5,l,https://super.facua.org/alcampo/leche/rio-leche-de-vaca-desnatada-de-origen-gallego-6-x-15-l/,1477
1478,alcampo,Leche,Entera Semi Desnatada,Santa Gadea Leche De Cabra Ecológica Pack De 6 Botellas De,1,l,https://super.facua.org/alcampo/leche/santa-gadea-leche-de-cabra-ecologica-pack-de-6-botellas-de-1-l/,1478
1479,alcampo,Leche,Entera Semi Desnatada,Santa Gadea Leche Semidesnatada De Cabra Ecológica,1,l,https://super.facua.org/alcampo/leche/santa-gadea-leche-semidesnatada-de-cabra-ecologica-1-l/,1479
1480,alcampo,Leche,Entera Semi Desnatada,Tierra De Sabor Leche De Vaca Entera 6 X,1,l,https://super.facua.org/alcampo/leche/tierra-de-sabor-leche-de-vaca-entera-6-x-1-l/,1480
1481,alcampo,Leche,Entera Semi Desnatada,Tierra De Sabor Leche Desnatada De Vaca,1,l,https://super.facua.org/alcampo/leche/tierra-de-sabor-leche-desnatada-de-vaca-1-l/,1481
1482,alcampo,Leche,Entera Semi Desnatada,Tierra De Sabor Leche Entera De Vaca,1,l,https://super.facua.org/alcampo/leche/tierra-de-sabor-leche-entera-de-vaca-1-l/,1482
1483,alcampo,Leche,Entera Semi Desnatada,Tierra De Sabor Leche Semidesnatada De Vaca,1,l,https://super.facua.org/alcampo/leche/tierra-de-sabor-leche-semidesnatada-de-vaca-1-l/,1483
1484,alcampo,Leche,Entera Semi Desnatada,Tierra De Sabor Leche Semidesnatada De Vaca 6 X,1,l,https://super.facua.org/alcampo/leche/tierra-de-sabor-leche-semidesnatada-de-vaca-6-x-1-l/,1484
1485,alcampo,Leche,Sin Lactosa,"Auchan Leche Desnatada De Vaca, Sin Lactosa 1 L.",1,l,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-sin-lactosa-1-l-producto-alcampo/,1485
1486,alcampo,Leche,Sin Lactosa,"Auchan Leche Desnatada De Vaca, Sin Lactosa 6 X 1L.",1,l,https://super.facua.org/alcampo/leche/auchan-leche-desnatada-de-vaca-sin-lactosa-6-x-1l-producto-alcampo/,1486
1487,alcampo,Leche,Sin Lactosa,"Auchan Leche Entera De Vaca, Sin Lactosa 1 L.",1,l,https://super.facua.org/alcampo/leche/auchan-leche-entera-de-vaca-sin-lactosa-1-l-producto-alcampo/,1487
1488,alcampo,Leche,Sin Lactosa,"Auchan Leche Entera De Vaca, Sin Lactosa 6 X 1 L.",1,l,https://super.facua.org/alcampo/leche/auchan-leche-entera-de-vaca-sin-lactosa-6-x-1-l-producto-alcampo/,1488
1489,alcampo,Leche,Sin Lactosa,"Auchan Leche Semidesnatada De Vaca, Sin Lactosa 1 L.",1,l,https://super.facua.org/alcampo/leche/auchan-leche-semidesnatada-de-vaca-sin-lactosa-1-l-producto-alcampo/,1489
1490,alcampo,Leche,Sin Lactosa,"Auchan Leche Semidesnatada De Vaca, Sin Lactosa 6 X 1L.",1,l,https://super.facua.org/alcampo/leche/auchan-leche-semidesnatada-de-vaca-sin-lactosa-6-x-1l-producto-alcampo/,1490
1491,alcampo,Leche,Sin Lactosa,Central Lechera Asturiana Leche De Vaca Semidesnatada Sin Lactosa 6,1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-de-vaca-semidesnatada-sin-lactosa-6-x-1l/,1491
1492,alcampo,Leche,Sin Lactosa,Central Lechera Asturiana Leche De Vaca Entera Sin Lactosa 6 X,1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-de-vaca-entera-sin-lactosa-6-x-1-l/,1492
1493,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche De Vaca Entera Y Sin Lactosa, De Origen Española",1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-de-vaca-entera-y-sin-lactosa-de-origen-espanola-1-l/,1493
1494,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche De Vaca Semidesnatada Sin Lactosa, De Origen Español",1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-de-vaca-semidesnatada-sin-lactosa-de-origen-espanol-1-l/,1494
1495,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche De Vaca Semidesnatada Sin Lactosa, De Origen Español 6 X",1.5,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-de-vaca-semidesnatada-sin-lactosa-de-origen-espanol-6-x-15-l/,1495
1496,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche Desnatada (0% Materia Grasa) De Vaca, Sin Lactosa Y De Origen",1.5,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-desnatada-0-materia-grasa-de-vaca-sin-lactosa-y-de-origen-espanol15-l/,1496
1497,alcampo,Leche,Sin Lactosa,Central Lechera Asturiana Leche Desnatada 0% Materia Grasa Sin Lactosa 6,1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-desnatada-0-materia-grasa-sin-lactosa-6-x-1l/,1497
1498,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche Desnatada 0% Materia Grasa, Sin Lactosa",1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-desnatada-0-materia-grasa-sin-lactosa-1-l/,1498
1499,alcampo,Leche,Sin Lactosa,Central Lechera Asturiana Leche Desnatada Ultrafiltrada Y Sin Lactosa Suprema,1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-desnatada-ultrafiltrada-y-sin-lactosa-suprema-1-l/,1499
1500,alcampo,Leche,Sin Lactosa,Central Lechera Asturiana Leche Desnatada Ultrafiltrada Y Sin Lactosa Suprema 6 X,1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-desnatada-ultrafiltrada-y-sin-lactosa-suprema-6-x-1-l/,1500
1501,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche Semidesnatada De Vaca, Sin Lactosa, De Origen Española",1.5,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-semidesnatada-de-vaca-sin-lactosa-de-origen-espanola-15-l/,1501
1502,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche Semidesnatada De Vaca, Ultrafiltrada Y Sin Lactosa Suprema 6 X",1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-semidesnatada-de-vaca-ultrafiltrada-y-sin-lactosa-suprema-6-x-1-l/,1502
1503,alcampo,Leche,Sin Lactosa,"Central Lechera Asturiana Leche Semidesnatada De Vaca, Ultrafiltrada Y Sin Lactosa Suprema",1,l,https://super.facua.org/alcampo/leche/central-lechera-asturiana-leche-semidesnatada-de-vaca-ultrafiltrada-y-sin-lactosa-suprema-1-l/,1503
1504,alcampo,Leche,Sin Lactosa,Kaiku Leche De Vaca Desnatada (0% Materia Grasa) Sin Lactosa Y Con Ácido Fólico,1,l,https://super.facua.org/alcampo/leche/kaiku-leche-de-vaca-desnatada-0-materia-grasa-sin-lactosa-y-con-acido-folico-1-l/,1504
1505,alcampo,Leche,Sin Lactosa,Kaiku Leche De Vaca Semidesnatada Y Sin Lactosa,1,l,https://super.facua.org/alcampo/leche/kaiku-leche-de-vaca-semidesnatada-y-sin-lactosa-1-l/,1505
1506,alcampo,Leche,Sin Lactosa,"Kaiku Leche Desnatada De Vaca, Sin Lactosa 6",1,l,https://super.facua.org/alcampo/leche/kaiku-leche-desnatada-de-vaca-sin-lactosa-6-x-1l/,1506
1507,alcampo,Leche,Sin Lactosa,"Kaiku Leche Entera De Vaca, Sin Lactosa",1,l,https://super.facua.org/alcampo/leche/kaiku-leche-entera-de-vaca-sin-lactosa-1-l/,1507
1508,alcampo,Leche,Sin Lactosa,"Kaiku Leche Entera De Vaca, Sin Lactosa 6",1,l,https://super.facua.org/alcampo/leche/kaiku-leche-entera-de-vaca-sin-lactosa-6-x-1l/,1508
1509,alcampo,Leche,Sin Lactosa,"Kaiku Leche Semidesnatada De Vaca, Sin Lactosa 6",1,l,https://super.facua.org/alcampo/leche/kaiku-leche-semidesnatada-de-vaca-sin-lactosa-6-x-1l/,1509
1510,alcampo,Leche,Sin Lactosa,"L.r. Leche Desnatada De Vaca, Sin",1,l,https://super.facua.org/alcampo/leche/lr-leche-desnatada-de-vaca-sin-lactosa-1l/,1510
1511,alcampo,Leche,Sin Lactosa,"L.r. Leche Desnatada De Vaca, Sin Lactosa 6",1,l,https://super.facua.org/alcampo/leche/lr-leche-desnatada-de-vaca-sin-lactosa-6-x-1l/,1511
1512,alcampo,Leche,Sin Lactosa,"L.r. Leche Entera De Vaca, Sin",1,l,https://super.facua.org/alcampo/leche/lr-leche-entera-de-vaca-sin-lactosa-1l/,1512
